[24/06/2021 - 17:52:22] - ANTIXITER: Kauan_Santos[0] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Dustin_Mercer[15] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Jessie_Benson[21] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Kassidy_Stafford[38] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Jefferson_Baldwin[20] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Randall_Daniels[25] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Miranda_Sanders[24] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Amir_Yang[23] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Barrett_Shah[28] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Gina_Dominguez[45] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Elise_Haley[47] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Joel_Griffin[46] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Salvador_Waller[17] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Levi_Benjamin[32] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:29] - ANTIXITER: Shaun_Peck[11] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Jessie_Benson[21] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Dustin_Mercer[15] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Salvador_Waller[17] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Levi_Benjamin[32] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Gina_Dominguez[45] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Kassidy_Stafford[38] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Jefferson_Baldwin[20] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Randall_Daniels[25] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Isis_Mueller[26] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:30] - ANTIXITER: Miranda_Sanders[24] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Myla_Mays[33] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Amir_Yang[23] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Jamison_Santos[16] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Kai_Elliott[35] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Elise_Haley[47] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Zariah_Stafford[27] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Autumn_Schaefer[22] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Julie_Coffey[30] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Serenity_Barber[31] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Nikolas_Wyatt[18] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Meredith_Mclean[19] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Barrett_Shah[28] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Aliyah_Chase[40] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Shaun_Peck[11] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Joel_Griffin[46] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:31] - ANTIXITER: Braylon_Shaw[41] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Nikolas_Wyatt[18] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Serenity_Barber[31] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Myla_Mays[33] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Zariah_Stafford[27] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Kai_Elliott[35] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Joel_Griffin[46] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Julie_Coffey[30] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Autumn_Schaefer[22] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Braylon_Shaw[41] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Aliyah_Chase[40] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Jamison_Santos[16] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:29:33] - ANTIXITER: Meredith_Mclean[19] parece estar usando auto cbug, /tvon nele rápido!
[26/06/2021 - 23:37:16] - ANTIXITER: |AVISO[1]| Red_beiramar(14) disparou 10 tiros continuamente com a arma: M4(31)
[27/06/2021 - 03:01:47] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:01:53] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:02:14] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:02:26] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:02:32] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:02:59] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:03:27] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:03:48] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:03:56] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:03:59] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:25:27] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:25:35] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:25:47] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:26:06] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:26:25] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:26:29] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:27:07] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:27:11] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:54:50] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:54:56] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:54:58] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:55:00] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:55:03] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:55:05] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:55:08] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:55:10] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:55:16] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:55:18] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:55:21] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 03:59:54] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 04:00:00] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 04:00:02] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 12:16:23] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 12:16:26] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 12:20:48] - ANTIXITER: Fumassa[0] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 14:24:50] - ANTIXITER: Terrorista_Mobile[1] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 16:01:48] - ANTIXITER: |AVISO[1]| VIXTOE(11) disparou 10 tiros continuamente com a arma: M4(31)
[27/06/2021 - 16:04:59] - ANTIXITER: |AVISO[30]| (106) Está com suspeita de Aimbot(Hit with Random Aim with )
[27/06/2021 - 16:08:14] - ANTIXITER: |AVISO[1]| texugo_gg(4) disparou 10 tiros continuamente com a arma: M4(31)
[27/06/2021 - 17:39:14] - ANTIXITER: general_244[9] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 19:24:27] - ANTIXITER: |AVISO[1]| MADRAKINHO(3) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[27/06/2021 - 19:24:27] - ANTIXITER: |AVISO[2]| MADRAKINHO(3) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 19:24:27] - ANTIXITER: |AVISO[2]| MADRAKINHO(3) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 19:24:28] - ANTIXITER: |AVISO[3]| MADRAKINHO(3) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[27/06/2021 - 19:24:28] - ANTIXITER: |AVISO[4]| MADRAKINHO(3) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 19:24:28] - ANTIXITER: |AVISO[4]| MADRAKINHO(3) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 19:43:38] - ANTIXITER: Kauan_Santos[1] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 19:44:04] - ANTIXITER: Kauan_Santos[1] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 23:25:53] - ANTIXITER: |AVISO[1]| katchau_sad(2) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[27/06/2021 - 23:25:55] - ANTIXITER: |AVISO[2]| katchau_sad(2) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[27/06/2021 - 23:25:59] - ANTIXITER: |AVISO[3]| katchau_sad(2) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[27/06/2021 - 23:26:00] - ANTIXITER: |AVISO[4]| katchau_sad(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:26:00] - ANTIXITER: |AVISO[4]| katchau_sad(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:26:00] - ANTIXITER: |AVISO[5]| katchau_sad(2) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[27/06/2021 - 23:26:00] - ANTIXITER: |AVISO[6]| katchau_sad(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:26:00] - ANTIXITER: |AVISO[6]| katchau_sad(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:26:00] - ANTIXITER: |AVISO[7]| katchau_sad(2) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[27/06/2021 - 23:35:35] - ANTIXITER: |AVISO[1]| RAPOZA_BB(22) disparou 10 tiros continuamente com a arma: M4(31)
[27/06/2021 - 23:56:31] - ANTIXITER: KPZIN_EXE[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 23:56:41] - ANTIXITER: KPZIN_EXE[2] parece estar usando auto cbug, /tvon nele rápido!
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[1]| ruanno_beiramar(16) disparou 10 tiros continuamente com a arma: M4(31)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[2]| (114) Está com suspeita de Aimbot(Hit with Random Aim with %)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[3]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[3]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[3]| ruanno_beiramar(16) disparou 10 tiros continuamente com a arma: M4(31)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[4]| (114) Está com suspeita de Aimbot(Hit with Random Aim with í)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[5]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[5]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[6]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[6]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:12] - ANTIXITER: |AVISO[6]| (114) Está com suspeita de Aimbot(Hit with Random Aim with )
[27/06/2021 - 23:57:23] - ANTIXITER: |AVISO[7]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:23] - ANTIXITER: |AVISO[7]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:23] - ANTIXITER: |AVISO[8]| (114) Está com suspeita de Aimbot(Hit with Random Aim with ó)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[9]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[9]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[10]| (114) Está com suspeita de Aimbot(Hit with Random Aim with $)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[11]| (114) Está com suspeita de Aimbot(Hit with Random Aim with Ý)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[12]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[12]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[13]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[13]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[13]| (114) Está com suspeita de Aimbot(Hit with Random Aim with %)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[14]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[14]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:35] - ANTIXITER: |AVISO[15]| (114) Está com suspeita de Aimbot(Hit with Random Aim with Ü)
[27/06/2021 - 23:57:37] - ANTIXITER: |AVISO[16]| ruanno_beiramar(16) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[27/06/2021 - 23:57:37] - ANTIXITER: |AVISO[17]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:37] - ANTIXITER: |AVISO[17]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:37] - ANTIXITER: |AVISO[18]| ruanno_beiramar(16) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[27/06/2021 - 23:57:37] - ANTIXITER: |AVISO[18]| (114) Está com suspeita de Aimbot(Hit with Random Aim with ç)
[27/06/2021 - 23:57:37] - ANTIXITER: |AVISO[19]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[27/06/2021 - 23:57:37] - ANTIXITER: |AVISO[19]| ruanno_beiramar(16) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 04:39:50] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 04:40:29] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 04:40:41] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 04:41:19] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 04:41:37] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 05:05:15] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 05:05:33] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 05:05:55] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 05:05:59] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 05:06:35] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 05:07:03] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 05:07:27] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 05:08:13] - ANTIXITER: Natan_Insane[2] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 17:24:04] - ANTIXITER: |AVISO[1]| Red_beiramar(6) disparou 10 tiros continuamente com a arma: M4(31)
[28/06/2021 - 17:25:51] - ANTIXITER: |AVISO[1]| Eric_Silva(9) disparou 10 tiros continuamente com a arma: M4(31)
[28/06/2021 - 17:29:47] - ANTIXITER: |AVISO[1]| (75) Está com suspeita de Aimbot(Hit with Random Aim with n)
[28/06/2021 - 17:32:39] - ANTIXITER: |AVISO[2]| Eric_Silva(9) disparou 10 tiros continuamente com a arma: M4(31)
[28/06/2021 - 17:32:40] - ANTIXITER: |AVISO[3]| Eric_Silva(9) disparou 10 tiros continuamente com a arma: M4(31)
[28/06/2021 - 19:04:23] - ANTIXITER: zEVERTON_TracK[3] parece estar usando auto cbug, /tvon nele rápido!
[28/06/2021 - 21:18:35] - ANTIXITER: |AVISO[1]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:35] - ANTIXITER: |AVISO[1]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:42] - ANTIXITER: |AVISO[2]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:42] - ANTIXITER: |AVISO[2]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:42] - ANTIXITER: |AVISO[3]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:42] - ANTIXITER: |AVISO[3]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:42] - ANTIXITER: |AVISO[4]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:42] - ANTIXITER: |AVISO[4]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:43] - ANTIXITER: |AVISO[5]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:43] - ANTIXITER: |AVISO[5]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:44] - ANTIXITER: |AVISO[6]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:44] - ANTIXITER: |AVISO[6]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:47] - ANTIXITER: |AVISO[7]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:47] - ANTIXITER: |AVISO[7]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:50] - ANTIXITER: |AVISO[8]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:50] - ANTIXITER: |AVISO[8]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:51] - ANTIXITER: |AVISO[9]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[28/06/2021 - 21:18:51] - ANTIXITER: |AVISO[9]| Miguel_Pinheiro(0) Está possivelmente usando PRO-AIM (Teleport Detectedo)
